,title,originallink,link,description,pubDate
94,<b>이선빈</b> 이광수 5년째 굳건한 열애 달달,http://www.newsfarm.co.kr/news/articleView.html?idxno=76876,http://www.newsfarm.co.kr/news/articleView.html?idxno=76876,인스타그램  <b>이선빈</b> 이광수가 팬들의 관심선상에 올랐다. 배우 <b>이선빈</b>이 공개 열애 중인 배우 이광수에게 굳건한 애정을 표현한 것. 이광수는 15일 자신의 인스타그램에 &quot;생일을 축하해 주신 모든 분들 덕분에 행복한... ,"Sat, 16 Jul 2022 10:12:00 +0900"
95,"이광수♥<b>이선빈</b>, 딱 들킨 &apos;럽스타그램&apos;…꿀 뚝뚝 이모티콘 &apos;4년 열애&apos; 티내네",https://www.spotvnews.co.kr/news/articleView.html?idxno=537094,https://n.news.naver.com/mnews/article/477/0000371238?sid=106,"배우 이광수, <b>이선빈</b>이 &apos;럽스타그램&apos;으로 굳건한 애정을 과시했다. 이광수는 지난 14일 생일을 맞아 자신의 SNS에 &quot;생일을 축하해주신 모든 분들 덕분에 행복한 하루를 보냈다&quot;라고 글을 썼고, &apos;연인&apos; <b>이선빈</b>은 이 글에... ","Sat, 16 Jul 2022 05:31:00 +0900"
96,<b>이선빈</b> 이광수 이모티콘 남겨 변함없는 애정 드러내,http://www.ccdn.co.kr/news/articleView.html?idxno=770260,http://www.ccdn.co.kr/news/articleView.html?idxno=770260,충청매일 CCDN ​인스타그램​  <b>이선빈</b> 이광수 럽스타그램 소식이 전해졌다. 배우 <b>이선빈</b>이 공개 열애 중인 배우 이광수에게 변함 없는 애정을 드러냈다. 이광수는 15일 자신의 인스타그램에 &quot;생일을 축하해 주신 모든... ,"Sat, 16 Jul 2022 00:30:00 +0900"
97,5년 열애 이광수·<b>이선빈</b> ‘애정 전선 이상무’,http://www.thedrive.co.kr/news/newsview.php?ncode=1065601648790194,http://www.thedrive.co.kr/news/newsview.php?ncode=1065601648790194,"▲사진=이광수 인스타그램​ 5년째 공개 열애 중인 이광수, <b>이선빈</b> 커플이 애정 전선에 이상이 없음을... 게시물을 본 <b>이선빈</b>은 &apos;커피&apos;, &apos;케이크&apos; 이모티콘을 남겨 이광수에게 변함없는 애정을 드러냈다. 지난 2016년 SBS... ","Fri, 15 Jul 2022 17:30:00 +0900"
98,"4년째 연애 중인 이광수-<b>이선빈</b>, 조용한 &apos;럽스타♥&apos; 딱 들켰다",https://www.wikitree.co.kr/articles/772298,https://www.wikitree.co.kr/articles/772298,배우 커플 이광수와 <b>이선빈</b>의 굳건한 애정이 드러났다. 이광수는 지난 14일 자신의 인스타그램에 이날 받은... 특히 그 사이에는 조용히 좋아요를 누르고 생일 케이크 이모티콘으로 축하의 마음을 전한 <b>이선빈</b>의 댓글도... ,"Fri, 15 Jul 2022 15:16:00 +0900"
99,"&apos;<b>이선빈</b>♥&apos; 이광수, 사랑 받는 행복한 기린 &quot;감사해요&quot; [리포트:컷]",https://www.tvreport.co.kr/2109415,https://n.news.naver.com/mnews/article/213/0001222789?sid=106,이어 &quot;좋은 모습 많이 보여드릴 수 있도록 늘 최선을 다하겠습니다 진심으로 감사드립니다&quot;라고 덧붙였다. 한편 이광수와 <b>이선빈</b>은 지난 2018년부터 공개 열애 중이다. 사진= 이광수 인스타그램 캡처,"Fri, 15 Jul 2022 15:11:00 +0900"
100,"5년째 열애 중인 이광수♥<b>이선빈</b>, 달달한 &apos;럽스타&apos;로 넘치는 애정 과시",https://www.insight.co.kr/news/403803,https://www.insight.co.kr/news/403803,"= 배우 이광수, <b>이선빈</b> 커플이 럽스타그램으로 굳건한 애정 전선을 과시했다.지난 14일 생일을 맞은 이광수는... 해당 게시물에 배우 안보현, 최유화, 래퍼 넉살 등이 댓글을 단 가운데, 이광수의 연인 <b>이선빈</b>의 흔적도... ","Fri, 15 Jul 2022 14:36:00 +0900"
101,"<b>이선빈</b>, 남친 이광수 생일에 &quot;좋은날♥&quot;..의미심장 럽스타",http://www.osen.co.kr/article/G1111896637,https://n.news.naver.com/mnews/article/109/0004658156?sid=106,배우 <b>이선빈</b>이 맑은 날씨에 기분이 한껏 업됐다. 15일 <b>이선빈</b>은 자신의 인스타그램 스토리를 통해 “좋은날”이라며 사진을 게재했다. 게재된 사진에서 <b>이선빈</b>은 출근을 하며 바라본 창 밖이 너무 맑아 기분이 들떴다.... ,"Fri, 15 Jul 2022 13:21:00 +0900"
102,"이광수♥<b>이선빈</b>, 여전한 애정전선 &apos;좋아요&apos; [TD#]",http://www.tvdaily.co.kr/read.php3?aid=16578565431645868017,http://www.tvdaily.co.kr/read.php3?aid=16578565431645868017,"공개 열애 중인 배우 이광수, <b>이선빈</b> 커플이 여전한 애정 전선을 과시했다. 이광수는 15일 자신의... 특히 공개 열애 중인 <b>이선빈</b>은 &apos;좋아요&apos;와 함께 케이크 이모티콘으로 댓글을 남겨 시선을 끌었다. [티브이데일리... ","Fri, 15 Jul 2022 12:46:00 +0900"
103,"이광수♥<b>이선빈</b>, 열애 4년째..이모티콘에 들킨 생일 럽스타",http://www.osen.co.kr/article/G1111896605,https://n.news.naver.com/mnews/article/109/0004658127?sid=106,배우 이광수와 <b>이선빈</b>이 열애를 티냈다. 15일 이광수는 자신의 인스타그램을 통해 “생일을 축하해주신 모든... 여자친구 <b>이선빈</b>은 이모티콘으로 남자친구 이광수의 생일을 축하했다. 한편 이광수와 <b>이선빈</b>은 2018년부터... ,"Fri, 15 Jul 2022 12:14:00 +0900"
104,"이광수♥<b>이선빈</b>, 럽스타로 인증한 &apos;5년 열애 이상無&apos;",http://star.mk.co.kr/new/view.php?mc=ST&year=2022&no=624691,https://n.news.naver.com/mnews/article/009/0004991897?sid=106,"배우 이광수 <b>이선빈</b> 커플이 &apos;럽스타&apos;로 5년 열애를 인증했다. 이광수는 15일 자신의 인스타그램에 &quot;생일을... 특히 공개 열애 중인 연인 <b>이선빈</b>의 댓글이 눈길을 끌었다. <b>이선빈</b>은 이 게시물에 &apos;커피&apos;, &apos;케이크&apos; 이모티콘을... ","Fri, 15 Jul 2022 11:50:00 +0900"
105,<b>이선빈</b>&apos;♥이광수&apos; 생일 게시글에 이모티콘 &apos;알콩달콩 럽스타&apos; [스타엿보기],http://www.stoo.com/article.php?aid=81339522088,http://www.stoo.com/article.php?aid=81339522088,배우 이광수·<b>이선빈</b> 커플이 애정을 과시했다. 이광수는 15일 자신의 SNS에 &quot;생일을 축하해 주신 모든 분들... 특히 공개 열애 중인 <b>이선빈</b>이 &apos;좋아요&apos;를 눌러 눈길을 끌었다. 뿐만 아니라 <b>이선빈</b>은 컵과 케이크 이모티콘을... ,"Fri, 15 Jul 2022 11:50:00 +0900"
106,"&quot;5년째 열애 중…&quot; 배우 <b>이선빈</b>, 남자친구 &apos;♥이광수&apos; 생일 축하",http://www.topstarnews.net/news/articleView.html?idxno=14706706,http://www.topstarnews.net/news/articleView.html?idxno=14706706,배우 <b>이선빈</b>이 연인 이광수의 생일을 축하했다. 15일 이광수는 자신의 인스타그램을 통해 &quot;생일 축하해 주신... 그 중 이광수의 연인 <b>이선빈</b>의 댓글도 눈길을 끌었다. <b>이선빈</b>은 컵과 케이크를 형상화한 이모티콘을 달며... ,"Fri, 15 Jul 2022 11:42:00 +0900"
107,&apos;<b>이선빈</b> 열애&apos; 이광수 생일 선물 인증샷 화제인 이유,https://www.gukjenews.com/news/articleView.html?idxno=2509131,https://www.gukjenews.com/news/articleView.html?idxno=2509131,&apos;<b>이선빈</b> 열애&apos; 이광수 생일 선물 인증샷 화제인 이유(사진=인스타그램 캡쳐) 이광수 <b>이선빈</b> 커플의 공개 열애를 향한 관심이 뜨겁다. 이광수는 15일 인스타그램에 &quot;생일을 축하해 주신 모든 분들 덕분에 행복한 하루를... ,"Fri, 15 Jul 2022 11:40:00 +0900"
108,"<b>이선빈</b>, 연인 이광수 생일 축하 &apos;연애전선 이상 無&apos;...나이차는?",http://www.sisamagazine.co.kr/news/articleView.html?idxno=454443,http://www.sisamagazine.co.kr/news/articleView.html?idxno=454443,사진=이광수 SNS 배우 <b>이선빈</b>이 연인 이광수의 생일을 축하했다. 15일 이광수는 자신의 인스타그램에 &quot;생일... 그중 이광수의 연인 <b>이선빈</b>의 댓글이 눈길을 끈다. 그는 컵과 케이크 모양의 이모티콘을 댓글로 달며 이광수의... ,"Fri, 15 Jul 2022 11:40:00 +0900"
109,"<b>이선빈</b>, ♥이광수 생일 축하 SNS에 &apos;좋아요&apos;…5년 열애 이상無",http://www.stoo.com/article.php?aid=81338297400,http://www.stoo.com/article.php?aid=81338297400,배우 <b>이선빈</b>이 연인 이광수의 생일을 축하하며 변함없는 애정을 드러냈다. 이광수는 14일 자신의... 특히 이광수와 5년 째 공개 열애 중인 <b>이선빈</b>도 게시물의 &apos;좋아요&apos;와 함께 컵과 케이크 이모티콘을 달아 눈길을 끌었다.... ,"Fri, 15 Jul 2022 11:06:00 +0900"
110,"<b>이선빈</b>♥이광수, 럽스타그램으로 5년 열애 이상無 입증",https://www.newsen.com/news_view.php?uid=202207151012217710,https://n.news.naver.com/mnews/article/609/0000602822?sid=106,배우 <b>이선빈</b>이 연인 이광수의 생일을 축하했다. 이광수는 7월 14일 자신의 SNS에 &quot;생일을 축하해주신 모든... 여기엔 5년 째 공개 열애 중인 연인 <b>이선빈</b>의 댓글도 자리했다. <b>이선빈</b>은 게시물 좋아요와 함께 컵과 케이크... ,"Fri, 15 Jul 2022 10:24:00 +0900"
111,"&quot;5년째 열애 이상 無&quot; <b>이선빈</b>, ♥이광수 생일 글에 &apos;좋아요+댓글&apos;",https://www.xportsnews.com/article/1604258,https://n.news.naver.com/mnews/article/311/0001475374?sid=106,배우 <b>이선빈</b>이 연인 이광수의 생일을 축하했다. 15일 이광수는 자신의 인스타그램에 &quot;생일 축하해 주신 모든... 그중 이광수의 연인 <b>이선빈</b>의 댓글이 눈길을 끈다. 그는 컵과 케이크를 형상화한 이모티콘을 달아 이광수의... ,"Fri, 15 Jul 2022 10:01:00 +0900"
112,"이광수♥<b>이선빈</b>, 달달 럽스타… 생일축하 글 &apos;좋아요&apos; 꾸욱",http://moneys.mt.co.kr/news/mwView.php?no=2022071509231026149,https://n.news.naver.com/mnews/article/417/0000832823?sid=106,배우 이광수·<b>이선빈</b> 커플이 굳건한 애정 전선을 자랑했다. 이광수는 15일 인스타그램에 &quot;생일을 축하해 주신... 특히 공개 열애 중인 <b>이선빈</b>이 &apos;좋아요&apos;를 눌러 눈길을 끈다. <b>이선빈</b>은 컵과 케이크 이모티콘을 댓글로 남겨... ,"Fri, 15 Jul 2022 09:51:00 +0900"
113,"이광수♥<b>이선빈</b>, 굳건한 애정전선…생일축하 글 &apos;좋아요&apos;",http://news.mt.co.kr/mtview.php?no=2022071507260782940,https://n.news.naver.com/mnews/article/008/0004771206?sid=106,이광수·<b>이선빈</b> 커플이 굳건한 애정 전선을 과시했다. 15일 이광수는 자신의 인스타그램에 &quot;생일을 축하해... 이광수와 2018년부터 공개 열애 중인 <b>이선빈</b> 또한 해당 게시글에 &apos;좋아요&apos;를 눌렀을 뿐만 아니라 컵과 케이크... ,"Fri, 15 Jul 2022 07:44:00 +0900"
114,"이광수♥<b>이선빈</b>, 애정전선 이상無…생일 인사 글에 데이트 제안?",http://www.mydaily.co.kr/new_yk/html/read.php?newsid=202207150723738699&ext=na&utm_campaign=naver_news&utm_source=naver&utm_medium=related_news,https://n.news.naver.com/mnews/article/117/0003625069?sid=106,"배우 <b>이선빈</b>이 이광수를 향한 애정을 드러냈다. 이광수는 15일 자신의 인스타그램에 &quot;생일을 축하해 주신... 연인 <b>이선빈</b>이었다. 한편, 이광수와 <b>이선빈</b>은 지난 2018년부터 공개 열애 중이다.. [사진 = 이광수 인스타그램... ","Fri, 15 Jul 2022 07:29:00 +0900"
115,"이광수, 쏟아지는 생일 축하에 감사..♥<b>이선빈</b>도 &apos;좋아요&apos; [스타IN★]",http://star.mt.co.kr/stview.php?no=2022071507035794282,https://n.news.naver.com/mnews/article/108/0003070848?sid=106,"이에 배우 한효주, 이민정, 설현, 최유화, 안보현, 래퍼 코드쿤스트, 넉살 등 이광수의 동료들이 &quot;생일 축하해&quot;라는 댓글을 남기며 이광수에게 축하를 건넸고, 공개 연인인 <b>이선빈</b> 또한 좋아요를 누르는 것은 물론, 컵과... ","Fri, 15 Jul 2022 07:20:00 +0900"
116,"&apos;이광수♥&apos; <b>이선빈</b>, 가녀린 팔라인으로 보호본능 자극",https://www.xportsnews.com/article/1604103,https://n.news.naver.com/mnews/article/311/0001475228?sid=106,<b>이선빈</b>이 가녀린 몸매를 자랑했다. 13일 오후 <b>이선빈</b>은 자신의 인스타그램에 여러 장의 사진을 업로드했다. 사진 속 <b>이선빈</b>은 검정 크롭 상의에 멜빵 바지를 매치해 시크한 룩을 선보였다. 군살 하나 없는 <b>이선빈</b>의 팔... ,"Thu, 14 Jul 2022 18:44:00 +0900"
117,"‘이광수♥’ <b>이선빈</b>, 매끈 어깨라인+움푹 패인 쇄골로 ‘고혹美’ 폭발[M+★...",http://star.mbn.co.kr/view.php?year=2022&no=619372&refer=portal,https://n.news.naver.com/mnews/article/057/0001676740?sid=106,배우 <b>이선빈</b>이 고혹적인 비주얼을 공개했다. <b>이선빈</b>은 지난 13일 오후 자신의 인스타그램에 사진 여러장을 게재했다. 사진 속에는 촬영 중인 그의 모습이 담겨 있다. 긴 머리를 푼 <b>이선빈</b>은 청순한 매력과 함께 도발적인... ,"Thu, 14 Jul 2022 07:16:00 +0900"
118,"<b>이선빈</b>, 하트가 야무지네..♥이광수 향한 애정표현인가",http://biz.heraldcorp.com/view.php?ud=202207131445408198862_1,https://n.news.naver.com/mnews/article/112/0003573092?sid=106,배우 <b>이선빈</b>이 애교스런 일상을 전했다. 13일 <b>이선빈</b>은 자신의 인스타그램을 통해 여러 이모티콘과 함께 사진 한 장을 게재했다. 공개된 사진에는 누군가가 휴대폰 카메라를 들고 촬영하는 모습이 담겨있다. 카메라 안... ,"Wed, 13 Jul 2022 14:56:00 +0900"
119,"&apos;이광수♥&apos; <b>이선빈</b>, 무더위에 선풍기+얼음 주머니까지...&quot;더운데 덥고 또 더워...",http://sports.chosun.com/news/ntype.htm?id=202207140100095960005879&servicedate=20220713,https://n.news.naver.com/mnews/article/076/0003892242?sid=106,배우 <b>이선빈</b>이 근황을 전했다. 13일 <b>이선빈</b>은 자신의 SNS에 &quot;더운데 덥고 더워서 또 더웠던 날. 안작가 정신차려&quot;라는 글과 함께 한 장의 사진을 게재했다. 공개된 사진 속에는 청청패션으로 벤치에 앉아 촬영 대기 중인... ,"Wed, 13 Jul 2022 14:01:00 +0900"
120,"&apos;돌싱글즈&apos; 한정민, 몸에 칭칭 감은 붕대 무슨 일? 전다빈과 수영장서 몸짱 인...",https://isplus.com/2022/07/13/enter/entertainment/20220713071709690.html,https://n.news.naver.com/mnews/article/241/0003220302?sid=106,"해당 사진에서 전다빈은 <b>이선빈</b>과 김새롬을 연상케 하는 상큼 발랄한 미모에 화이트 래시 가드를 입고 섹시한 핫바디를 드러냈다. 또한 한정민은 근육질 몸매를 과시했으나, 몸에 커다란 타투가 있는지, 테이핑을 칭칭... ","Wed, 13 Jul 2022 07:17:00 +0900"
121,[SC초점] 드라마 &quot;재밌으면 다 본다&quot;…&apos;&apos;채널 파괴의 시대&apos;,http://sports.chosun.com/news/ntype.htm?id=202207090100061840003674&servicedate=20220708,https://n.news.naver.com/mnews/article/076/0003890362?sid=106,"&apos;술도녀2&apos;는 <b>이선빈</b>, 한선화, 정은지 그리고 최시원 등 전작에 출연한 배우들이 그대로 출연하면서 벌써부터 관심도가 높아지고 있다. 이제 &apos;드라마는 방송사에서 한다&apos;는 기준이 바뀌어야할 때가 왔다. 많은 감독들이... ","Fri, 08 Jul 2022 08:09:00 +0900"
122,"<b>이선빈</b>·한선화·정은지·최시원, ‘술도녀2’ 첫 촬영 시작",https://sports.donga.com/article/all/20220707/114343832/1,https://n.news.naver.com/mnews/article/382/0000991198?sid=106,"<b>이선빈</b>, 한선화, 정은지 그리고 최시원이 티빙 오리지널 &apos;술꾼도시여자들2&apos; 첫 촬영을 시작했다. 지난 해... 특히 &apos;술꾼도시여자들2&apos;를 통해 인생 캐릭터를 추가한 배우 <b>이선빈</b>(안소희 역), 한선화(한지연 역), 정은지(강지구... ","Fri, 08 Jul 2022 05:01:00 +0900"
123,"<b>이선빈</b>X한선화X정은지, 다시 뭉친 술도녀들..술 안마셔도 저세상 텐션",http://biz.heraldcorp.com/view.php?ud=202207071804462626601_1,https://n.news.naver.com/mnews/article/112/0003571738?sid=106,"이번에 공개된 사진에는 티빙 오리지널 &apos;술꾼도시여자들2&apos;를 위해 뭉친 <b>이선빈</b>, 한선화, 정은지, 최시원의 모습이 담겨 있다. 무엇보다 이들은 여전한 하이텐션으로 애청자들의 기대감을 고조시켰다. 한편... ","Thu, 07 Jul 2022 18:30:00 +0900"
124,"<b>이선빈</b>ㆍ한선화ㆍ정은지ㆍ최시원, &apos;술꾼도시여자들2&apos; 첫 촬영 돌입 &quot;신드롬 잇...",http://enter.etoday.co.kr/view/news_view.php?varAtcId=227657,http://enter.etoday.co.kr/view/news_view.php?varAtcId=227657,"비즈엔터 홍선화 기자 | &apos;술꾼도시여자들2&apos; <b>이선빈</b>, 한선화, 정은지가 더욱 진해진 우정을 예고한다. 지난 해... 특히 &apos;술꾼도시여자들2&apos;를 통해 &apos;인생 캐릭터&apos;를 갱신했던 배우 <b>이선빈</b>(안소희 역), 한선화(한지연 역), 정은지... ","Thu, 07 Jul 2022 16:52:00 +0900"
125,"정은지·<b>이선빈</b>·한선화·최시원, 티빙 &apos;술꾼도시여자들2&apos; 첫 촬영컷 공개",http://www.etnews.com/20220707000240,https://n.news.naver.com/mnews/article/030/0003028827?sid=106,강지구(정은지 분)·안소희(<b>이선빈</b> 분)·한지연(한선화) 등 &apos;술도녀 3인방&apos;과 강북구(최시원 분)의 재회가... 공개된 이미지에는 캐릭터에 몰입한 듯한 정은지·<b>이선빈</b>·한선화 등 &apos;술도녀&apos; 3인방과 최시원의 모습이 담겨있다.... ,"Thu, 07 Jul 2022 16:10:00 +0900"
126,"&apos;술꾼도시여자들&apos;, 시즌2로 돌아온다",https://hankookilbo.com/News/Read/A2022070715500005415?did=NA,https://n.news.naver.com/mnews/article/469/0000684948?sid=106,<b>이선빈</b> 한선화 정은지 그리고 최시원이 &apos;술꾼도시여자들2&apos; 첫 촬영에 돌입했다. 본격적인 시동을 건 시즌2에... 특히 &apos;술꾼도시여자들2&apos;를 통해 <b>이선빈</b> 한선화 정은지 그리고 최시원이 재회한다는 사실이 알려지기도 했다.... ,"Thu, 07 Jul 2022 16:01:00 +0900"
127,<b>이선빈</b>·한선화·정은지·최시원 &apos;술도녀2&apos; 첫 촬영 돌입,https://www.nocutnews.co.kr/news/5783499,https://n.news.naver.com/mnews/article/079/0003661920?sid=106,"<b>이선빈</b>·한선화·정은지 그리고 최시원이 &apos;술꾼도시여자들2&apos; 첫 촬영에 돌입, 본격적인 시동을 걸었다. 지난... 특히 &apos;술꾼도시여자들2&apos;를 통해 &apos;인생 캐릭터&apos;를 갱신했던 배우 <b>이선빈</b>(안소희 역), 한선화(한지연 역), 정은지... ","Thu, 07 Jul 2022 15:15:00 +0900"
128,&apos;술꾼도시여자들2&apos; 첫 촬영 돌입 &quot;올 하반기 공개&quot;,http://daily.hankooki.com/news/articleView.html?idxno=844835,http://daily.hankooki.com/news/articleView.html?idxno=844835,"사진=TVING  &apos;술꾼도시여자들&apos; <b>이선빈</b>, 한선화, 정은지, 최시원이 다시 뭉쳤다. &apos;술꾼도시여자들2&apos;가 첫 촬영에... 수줍은 미소를 머금고 있는 <b>이선빈</b>부터 해맑은 얼굴로 친구들을 가리키는 한선화, 그리고 보일 듯 말듯... ","Thu, 07 Jul 2022 14:56:00 +0900"
129,"&apos;술도녀2&apos;, 첫 촬영 돌입…<b>이선빈</b>→정은지 다시 뭉쳤다",https://www.xportsnews.com/article/1600667,https://n.news.naver.com/mnews/article/311/0001472000?sid=106,"<b>이선빈</b>, 한선화, 정은지, 최시원이 &apos;술꾼도시여자들2&apos; 첫 촬영에 돌입, 본격적인 시동을 걸었다. 지난 해... 특히 &apos;술꾼도시여자들2&apos;를 통해 &apos;인생 캐릭터&apos;를 갱신했던 배우 <b>이선빈</b>(안소희 역), 한선화(한지연), 정은지(강지구)... ","Thu, 07 Jul 2022 14:19:00 +0900"
130,"<b>이선빈</b>·한선화·정은지, &apos;술도녀2&apos; 첫 촬영 시작‥하반기 공개",https://news.jtbc.joins.com/article/article.aspx?news_id=NB12065325,https://n.news.naver.com/mnews/article/437/0000304744?sid=106,"배우 <b>이선빈</b>, 한선화, 정은지 그리고 최시원이 &apos;술꾼도시여자들2&apos; 첫 촬영에 돌입, 본격적인 시동을 걸었다.... 특히 이 작품을 통해 인생 캐릭터를 경신했던 <b>이선빈</b>(안소희 역), 한선화(한지연 역), 정은지(강지구 역) 그리고... ","Thu, 07 Jul 2022 14:01:00 +0900"
131,"&apos;술도녀2&apos; 첫촬영, 본격적인 항해의 닻 올려",http://www.cbci.co.kr/news/articleView.html?idxno=429707,http://www.cbci.co.kr/news/articleView.html?idxno=429707,"사진제공 : 티빙 [반응이 센 CBC뉴스ㅣCBCNEWS]  <b>이선빈</b>, 한선화, 정은지 그리고 최시원이 &apos;술꾼도시여자들2... 특히 &apos;술꾼도시여자들2&apos;를 통해 &apos;인생 캐릭터&apos;를 갱신했던 배우 <b>이선빈</b>(안소희 역), 한선화(한지연 역), 정은지... ","Thu, 07 Jul 2022 13:50:00 +0900"
132,티빙 &apos;술꾼도시여자들2&apos; 촬영 돌입…올 하반기 공개,http://www.g-enews.com/ko-kr/news/article/news_all/20220707131853497986fbbc3c26_1/article.html,http://www.g-enews.com/ko-kr/news/article/news_all/20220707131853497986fbbc3c26_1/article.html,"&apos;술꾼도시여자들2&apos;는 전편의 출연진인 <b>이선빈</b>, 한선화, 정은지, 최시원이 재회했으며 전편을 집필한 위소영 작가가 다시 극본을 맡았다. 또 tvN 드라마 &apos;산후조리원&apos;을 연출한 박수원 감독이 합류했다. &apos;술꾼도시여자들2... ","Thu, 07 Jul 2022 13:22:00 +0900"
133,"술도녀2 첫촬영, 방송은 언제?",https://www.gukjenews.com/news/articleView.html?idxno=2503698,https://www.gukjenews.com/news/articleView.html?idxno=2503698,"술도녀2 제작확정, <b>이선빈</b>·한선화·정은지 또 뭉쳤다(사진=티빙) &apos;술꾼도시여자들2&apos; 첫 촬영에 돌입한다. 지난... 이번 &apos;술꾼도시여자들2&apos;를 통해 &apos;인생 캐릭터&apos;를 갱신했던 배우 <b>이선빈</b>(안소희 역), 한선화(한지연 역)... ","Thu, 07 Jul 2022 13:06:00 +0900"
134,"다시 뭉친 <b>이선빈</b>X한선화X정은지X최시원, &apos;술꾼도시여자들 시즌2&apos; 본격 촬영 ...",http://www.newsinside.kr/news/articleView.html?idxno=1137589,http://www.newsinside.kr/news/articleView.html?idxno=1137589,"사진제공 = 티빙 <b>이선빈</b>, 한선화, 정은지, 최시원이 &apos;술꾼도시여자들2&apos;의 본격적인 촬영에 돌입했다. 지난 해... 특히 &apos;술꾼도시여자들2&apos;를 통해 &apos;인생 캐릭터&apos;를 갱신했던 배우 <b>이선빈</b>(안소희 역), 한선화(한지연 역), 정은지... ","Thu, 07 Jul 2022 12:02:00 +0900"
135,<b>이선빈</b>x한선화x정은지x최시원 &apos;술꾼도시여자들2&apos; 첫 촬영 돌입,http://star.mt.co.kr/stview.php?no=2022070711381468055,https://n.news.naver.com/mnews/article/108/0003068760?sid=106,"배우 <b>이선빈</b>, 한선화, 정은지 그리고 최시원이 다시 뭉쳤다. 7일 티빙에 따르면 오리지널 &apos;술꾼도시여자들2&apos;가... 특히 &apos;술꾼도시여자들2&apos;를 통해 &apos;인생 캐릭터&apos;를 갱신했던 배우 <b>이선빈</b>(안소희 역), 한선화(한지연 역)... ","Thu, 07 Jul 2022 11:57:00 +0900"
136,&apos;술꾼도시여자들&apos;이 돌아온다 ,http://www.sisaweek.com/news/curationView.html?idxno=154731,http://www.sisaweek.com/news/curationView.html?idxno=154731,"(왼쪽부터) 정은지‧한선화‧<b>이선빈</b>‧최시원. /티빙 시사위크=이영실 기자  &apos;술꾼도시여자들&apos;이 돌아온다.... 전편에 이어 위소영 작가가 다시 집필을 맡고, <b>이선빈</b>(안소희 역)‧한선화(한지연 역)‧정은지(강지구 역)... ","Thu, 07 Jul 2022 11:48:00 +0900"
137,&quot;하반기도 적시자&quot;… 술도녀2 돌아온다,http://www.chungnamilbo.co.kr/news/articleView.html?idxno=668677,http://www.chungnamilbo.co.kr/news/articleView.html?idxno=668677,"7일 TVING 측은 &apos;술도녀&apos; 시즌1 원멤버인 배우 <b>이선빈</b>, 한선화, 정은지 그리고 최시원이 그대로 다시 모여 시즌2 첫 촬영에 돌입했다고 밝혔다. &apos;술도녀&apos;는 지난해 선보인 TVING 오리지널 드라마로 미깡 작가의 다음 웹툰... ","Thu, 07 Jul 2022 11:40:00 +0900"
138,정은지·<b>이선빈</b>·한선화 뭉쳤다…‘술도녀2’ 촬영 돌입,http://www.munhwa.com/news/view.html?no=2022070701039912082001,https://n.news.naver.com/mnews/article/021/0002521037?sid=103,"<b>이선빈</b>, 한선화, 정은지 그리고 최시원이 ‘술꾼도시여자들2’ 첫 촬영에 돌입, 본격적인 시동을 걸었다. 지난해 선보인 티빙 오리지널 ‘술꾼도시여자들’은 미깡 작가의 다음 웹툰 ‘술꾼도시처녀들’을 원작으로 해... ","Thu, 07 Jul 2022 11:16:00 +0900"
139,"<b>이선빈</b>X한선화X정은지X최시원 &apos;술꾼도시여자들&apos;, 시즌2로 다시 뭉쳤다",https://www.spotvnews.co.kr/news/articleView.html?idxno=535386,https://n.news.naver.com/mnews/article/477/0000369577?sid=106,"배우 <b>이선빈</b>, 한선화, 정은지, 최시원이 &apos;술꾼도시여자들2&apos; 첫 촬영에 돌입, 본격적인 시동을 걸었다. 티빙은 7일 &apos;술꾼도시여자들2&apos; 촬영을 앞두고 다시 만난 <b>이선빈</b> 한선화 정은지 최시원의 모습이 담긴 사진을 7일... ","Thu, 07 Jul 2022 11:10:00 +0900"
140,"&apos;술꾼도시여자들2&apos; <b>이선빈</b>·한선화·정은지·최시원, 다시 뭉쳤다",http://www.newsis.com/view/?id=NISX20220707_0001934606&cID=10601&pID=10600,https://n.news.naver.com/mnews/article/003/0011290847?sid=106,"특히 &apos;술꾼도시여자들2&apos;를 통해 &apos;인생 캐릭터&apos;를 갱신했던 배우 <b>이선빈</b>(안소희 역), 한선화(한지연 역), 정은지(강지구 역) 그리고 최시원(강북구 역)이 재회한다고 해 더 관심이 집중된다. 여기에 &apos;술꾼도시여자들&apos;에서... ","Thu, 07 Jul 2022 11:05:00 +0900"
141,&apos;술꾼도시여자들&apos; 시즌2로 다시 뭉쳤다…하반기 공개,http://www.goodkyung.com/news/articleView.html?idxno=181269,http://www.goodkyung.com/news/articleView.html?idxno=181269,"<b>이선빈</b>, 한선화, 정은지 등이 출연하는 &apos;술꾼도시여자들2&apos;가 첫 촬영에 돌입했다. 티빙 오리지널... 특히 배우 <b>이선빈</b>(안소희 역), 한선화(한지연 역), 정은지(강지구 역) 그리고 최시원(강북구 역)이 시즌1에 이어... ","Thu, 07 Jul 2022 11:02:00 +0900"
